foto,strana,slogan,name,scenari,rezhisser,nameang,genre,dlina
/storage/229324_500x800x250.jpg,США,,Заговорщики (,Флойд Байарс,Роджер Кристиан,Masterminds,Боевик, 106 мин.
,,,Защита Лужина (,,,,,
/storage/229339_500x800x250.jpg,Франция,,Защита Лужина (,Владимир Набоков,Марлен Горрис,The Luzhin Defence,Драма, 109 мин.
/storage/229421_500x800x250.jpg,США,,Смерть в воде (,Густаво Липштейн,Густаво Липштейн,Dead in the Water,Триллер, 90 мин.
/storage/228626_500x800x250.jpg,США,,Поцелуй Иуды (,Себастьян Гутиеррес,Себастьян Гутиеррес,Judas Kiss,Триллер, 98 мин.
,,,Тень над Месой (,,,,,
/storage/1213688_500x800x250.jpg,США,,Тень над Месой (,Ли Мартин,Дэвид С. Касс ст.,Shadow on the Mesa,Вестерн, 87 мин.
/storage/1544541_500x800x250.jpg,Япония,,Любовь на особом уровне (,Юкико Манабе,Наото Кумазава,Kinkyori ren ai,Мелодрама, 118 мин.
,,,Гнев (,,,,,
/storage/1494615_500x800x250.jpg,США,,Гнев (,Джим Эгнью,Пако Кабесас,Tokarev,Боевик, 98 мин.
,,,Царство гаргулий (,,,,,
/storage/1181685_500x800x250.jpg,США,,Царство гаргулий (,Чейз Паркер,Ayton Davis,Reign of the Gargoyles,Фантастика, 88 мин.
,,,Полное превращение (,,,,,
/storage/1469558_500x800x250.jpg,Россия,,Полное превращение (,Павел Санаев,Филипп Коршунов,,Комедия, 90 мин.
,,,Землетрясение в Сан-Андреас (,,,,,
/storage/1544611_500x800x250.jpg,США,,Землетрясение в Сан-Андреас (,Джон Баумгартнер,Джон Баумгартнер,San Andreas Quake,Фантастика, 84 мин.
,,,Больной мальчик (,,,,,
/storage/1216820_500x800x250.jpg,США,,Больной мальчик (,Тим Т. Каннингэм,Тим Т. Каннингэм,Sick Boy,Триллер, 90 мин.
,,,Спасение Линкольна (,,,,,
/storage/228713_500x800x250.jpg,Украина,,"Тот, кто рядом (",Игорь Копылов,Антон Азаров,,Мелодрама, 92 мин.
/storage/292731_500x800x250.jpg,Казахстан,,Биржан сал (,,Досхан Жолжаксынов,Birzhan sal,Драма, 76 мин.
/storage/292733_500x800x250.jpg,Новая Зеландия,,Мальчик (,Таика Вайтити	,Таика Вайтити	,Boy,Комедия, 87 мин.
/storage/1540446_500x800x250.jpg,США,,Вы все сдохнете! (,,Дэн Гарсиа,Terror Trap,Ужасы, 80 мин.
/storage/292736_500x800x250.jpg,Казахстан,,Однажды в багажнике (,,Серикбол Утепбергенов,Бірде багажникте,Комедия, 71 мин.
,,,Нам 18 (,,,,,
/storage/228802_500x800x250.jpg,Франция,,Нам 18 (,Эрик Ассус,Фридерик Берт,Nos 18 ans,Комедия, 93 мин.
/storage/1591776_500x800x250.jpg,Казахстан,,Волчий след (,Ермек Турсунов,Xуaт Aхмeтoв,,Боевик, 90 мин.
/storage/1540043_500x800x250.jpg,США,,Эксперимент Уиджи 2: Кинотеатр смерти (,Израэль Луна,Израэль Луна,The Ouija Experiment 2: Theatre of Death,Ужасы, 86 мин.
/storage/1539961_500x800x250.jpg,США,,Нечаянные письма (,Christian Vuissa,Christian Vuissa,The Letter Writer,Семейный, 85 мин.
,,,Утро славы (,,,,,
/storage/1539960_500x800x250.jpg,США,,Утро славы (,Чарльз Джэррот,Стивен Хиллиард Штерн,Morning Glory,Драма, 96 мин.
,,,Фаворит (,,,,,
/storage/217441_500x800x250.jpg,США,,Фаворит (,Лаура Хилленбранд,Гари Росс,Seabiscuit,Драма, 141 мин.
,,,"Дом, милый ад (",,,,,
/storage/1471683_500x800x250.jpg,США,,"Дом, милый ад (",Карло Аллен,Энтони Бёрнс,North of Hell,Драма, 98 мин.
,,,Суперкоманда (,,,,,
/storage/1495036_500x800x250.jpg,Аргентина,,Суперкоманда (,Хуан Хосе Кампанелла,Хуан Хосе Кампанелла,Metegol,Мультфильм, 106 мин.
,,,Мега-акула против Меха-акулы (,,,,,
/storage/1214774_500x800x250.jpg,США,,Мега-акула против Меха-акулы (,Хосе Прендес,Эмиль Эдвин Смит,Mega Shark vs. Mecha Shark,Фантастика, 85 мин.
,,,Бал пожарных (,,,,,
/storage/1159955_500x800x250.jpg,Чехословакия,,Бал пожарных (,Милош Форман,Милош Форман,"Hori, ma panenko",Драма, 71 мин.
,,,Цимбелин (,,,,,
/storage/1504970_500x800x250.jpg,США,,Цимбелин (,Уильям Шекспир,Майкл Алмерейда,Cymbeline,Драма, 97 мин.
,,,Наедине со смертью (,,,,,
/storage/201644_500x800x250.jpg,Испания,,Наедине со смертью (,Эктор Кларамунт,Пау Фрейксас,Cбmara oscura,Триллер, 106 мин.
,,,Секрет черного Будды (,,,,,
/storage/1179530_500x800x250.jpg,Германия,,Секрет черного Будды (,Рональд Айкхорн,Рональд Айкхорн,Die Ruckkehr des schwarzen Buddha,Приключения, 101 мин.
,,,Война миров. Следующее столетие (,,,,,
/storage/1540617_500x800x250.jpg,Польша,,Война миров. Следующее столетие (,Петр Шулькин,Петр Шулькин,Wojna swiatow - nastepne stulecie,Фантастика, 96 мин.
,,,Водка Лимон (,,,,,
,,,Счастливы вместе (,,,,,
/storage/229368_500x800x250.jpg,США,,Счастливы вместе (,Крэйг Дж. Невиус,Мэл Дэмски,Happy Together,Комедия, 102 мин.
,,,Две жизни Грея Эванса (,,,,,
/storage/229444_500x800x250.jpg,США,,Две жизни Грея Эванса (,Адриан Бучарт,Адам Голдберг,I Love Your Work,Драма, 111 мин.
,,,Похититель костей (,,,,,
/storage/294963_500x800x250.jpg,Канада,,Похититель костей (,Малкольм Колль,Jason Wulfsohn,The Bone Snatcher,Приключения, 90 мин.
,,,Белый Бог (,,,,,
/storage/1537757_500x800x250.jpg,Венгрия,,Белый Бог (,Корнель Мундруцо,Корнель Мундруцо,Feher isten,Драма, 119 мин.
,,,Авида (,,,,,
/storage/1196544_500x800x250.jpg,Франция,,Авида (,Гюстав де Керверн,Гюстав де Керверн,Avida,Комедия, 83 мин.
,,,Самый лучший (,,,,,
/storage/229381_500x800x250.jpg,США,,Звезда (,Джо Свит,Гай Ричи,Star,Боевик, 10 мин.
,,,Молодые и опасные 2 (,,,,,
/storage/292778_500x800x250.jpg,Гонконг,,Молодые и опасные 2 (,Кай Минг Мэн,Вэй Кеунг Лау,Goo waak jai 2: Ji maang lung gwoh gong,Боевик, 101 мин.
/storage/247197_500x800x250.jpg,Тайвань,,Однажды (,Хоу Чи-Жань,Хоу Чи-Жань,One Day,Драма, 92 мин.
/storage/215189_500x800x250.jpg,США,,Самый лучший (,Шана Фест,Шана Фест,The Greatest,Драма, 99 мин.
,,,Подводное течение (,,,,,
/storage/229136_500x800x250.jpg,Франция,,Врата ночи (,Жак Превер,Марсель Карне,Les portes de la nuit,Фэнтези, 120 мин.
,,,Тень вампира (,,,,,
/storage/229144_500x800x250.jpg,США,,Тень вампира (,Стивен Кац,Э. Елиас Мериге,Shadow of the Vampire,Ужасы, 92 мин.
/storage/292758_500x800x250.jpg,Россия,,Яблоко луны (,,Алексей Турович,,Мелодрама, 93 мин.
,,,Луиза-Мишель (,,,,,
/storage/292762_500x800x250.jpg,Франция,,Луиза-Мишель (,Гюстав де Керверн,Гюстав де Керверн,Louise-Michel,Комедия, 94 мин.
,,,Перепутанные наследники (,,,,,
/storage/292764_500x800x250.jpg,Великобритания,,Перепутанные наследники (,Эрик Айдл,Роберт Янг,Splitting Heirs,Комедия, 87 мин.
,,,За пределами Рангуна (,,,,,
/storage/229282_500x800x250.jpg,США,,За пределами Рангуна (,Алекс Ласкер,Джон Бурмен,Beyond Rangoon,Военный, 100 мин.
,,,Шанс на удачу (,,,,,
/storage/1186590_500x800x250.jpg,Армения,,Водка Лимон (,Lei Dinety,Хинер Салим,Vodka Lemon,Драма, 90 мин.
/storage/1202708_500x800x250.jpg,США,,Фаза 4 (,Майо Саймон,Сауль Басс,Phase IV,Ужасы, 84 мин.
/storage/1540464_500x800x250.jpg,СССР,,Кто за стеной? (,Семен Райтбурт,Семен Райтбурт,,, 21 мин.
,,,Твари (,,,,,
/storage/1190651_500x800x250.jpg,Германия,,Твари (,,Йорг Людорф,Ratten 2 - Sie kommen wieder!,Ужасы, 102 мин.
,,,Война тануки в периоды Хэйсэй и Помпоко (,,,,,
/storage/1157731_500x800x250.jpg,Япония,,Война тануки в периоды Хэйсэй и Помпоко (,Исао Такахата,Исао Такахата,Heisei tanuki gassen pompoko,Мультфильм, 119 мин.
,,,Подземный мир (,,,,,
/storage/1221263_500x800x250.jpg,Великобритания,,Подземный мир (,Клайв Баркер,Джордж Павлов,Underworld,Ужасы, 88 мин.
,,,Смертельная поездка (,,,,,
/storage/1181236_500x800x250.jpg,Франция,,Смертельная поездка (,Мишель Одиар,Клод Миллер,Mortelle randonnee,Триллер, 120 мин.
/storage/1164358_500x800x250.jpg,Гонконг,,Ниндзя-разрушитель (,,Годфри Хо,Ninja Extreme Weapons,Боевик, 78 мин.
,,,Флэш Гордон (,,,,,
/storage/1184916_500x800x250.jpg,США,,Флэш Гордон (,Michael Benveniste,Michael Benveniste,Flesh Gordon,Фантастика, 90 мин.
,,,Нити (,,,,,
/storage/1540465_500x800x250.jpg,Канада,,Нити (,Оскар Орландо Торрес,Даниэль Дуран,Strings,Драма, 112 мин.
,,,Лучшее во мне (,,,,,
/storage/1368299_500x800x250.jpg,США,,Лучшее во мне (,Уилл Феттерс,Майкл Хоффман,The Best of Me,Драма, 118 мин.
,,,Жизнь (,,,,,
/storage/292781_500x800x250.jpg,США,,Подводное течение (,Джо Конуэй,Дэвид Гордон Грин,Undertow,Триллер, 108 мин.
/storage/229675_500x800x250.jpg,СССР,,Рысь выходит на тропу (,Агасий Бабаян,Агасий Бабаян,,Комедия, 72 мин.
,,,Рысь возвращается (,,,,,
/storage/229674_500x800x250.jpg,СССР,,Рысь возвращается (,Агасий Бабаян,Агасий Бабаян,,Комедия, 71 мин.
,,,Эмблема тяжелого рока (,,,,,
/storage/292783_500x800x250.jpg,Канада,,Эмблема тяжелого рока (,Ноэль С. Бэйкер,Брюс МакДональд,Hard Core Logo,Комедия, 92 мин.
,,,Невероятные приключения Эрнеста в Африке (,,,,,
/storage/229671_500x800x250.jpg,США,,Невероятные приключения Эрнеста в Африке (,Джон Р. Черри III,Джон Р. Черри III,Ernest Goes to Africa,Комедия, 90 мин.
,,,Эффект Лазаря (,,,,,
/storage/1481969_500x800x250.jpg,США,,Эффект Лазаря (,Джереми Слэйтер,Дэвид Гелб,The Lazarus Effect,Триллер, 83 мин.
/storage/1163007_500x800x250.jpg,США,,Табу (,Крис Фишер,Макс Маковски,Taboo,Триллер, 80 мин.
/storage/1540739_500x800x250.jpg,США,,Слияние вампиров (,Хесус Франко,Хесус Франко,Vampire Junction,Ужасы, 94 мин.
